date,value
2007-06-29,10257.6
2007-07-02,10317.62
2007-07-03,10400.57
2007-07-04,10318.48
2007-07-05,10258.99
2007-07-06,10293.71
2007-07-09,10427.91
2007-07-10,10418.73
2007-07-11,10502.23
2007-07-12,10703.97
2007-07-13,10720.42
2007-07-16,10786.94
2007-07-17,10711.76
2007-07-18,10668.62
2007-07-19,10702.51
2007-07-20,10659.74
2007-07-23,10791.34
2007-07-24,10720.72
2007-07-25,10614.75
2007-07-26,10658.83
2007-07-27,10292.36
2007-07-30,10276.79
2007-07-31,10442.94
2007-08-01,9944.31
2007-08-02,10010.15
2007-08-03,10229.29
2007-08-06,10109.51
2007-08-07,10220.44
2007-08-08,10437.95
2007-08-09,10172.28
2007-08-10,10066.5
2007-08-13,10147.34
2007-08-14,10098.48
2007-08-16,9590.68
2007-08-17,9468.27
2007-08-20,9668.06
2007-08-21,9318.26
2007-08-22,9363.18
2007-08-23,9294.08
2007-08-24,9427.59
2007-08-27,9750.96
2007-08-28,9919.77
2007-08-29,9985.33
2007-08-30,9967.26
2007-08-31,10195.41
2007-09-03,10378.67
2007-09-04,10441.26
2007-09-05,10408.76
2007-09-06,10535.38
2007-09-07,10413.63
2007-09-10,10487.09
2007-09-11,10453.48
2007-09-12,10543.74
2007-09-13,10703.69
2007-09-14,10549.03
2007-09-17,10581.58
2007-09-18,10715.89
2007-09-19,10961.1
2007-09-20,10995.58
2007-09-21,11072.57
2007-09-24,11350.68
2007-09-25,11326.72
2007-09-26,11396.09
2007-09-27,11346.57
2007-09-28,11603.18
2007-10-01,11835.91
2007-10-03,11936.07
2007-10-04,11841.56
2007-10-05,11540.28
2007-10-08,11112.88
2007-10-09,11581.05
2007-10-10,11859.4
2007-10-11,12065.47
2007-10-12,11838.58
2007-10-15,12111.21
2007-10-16,12161.04
2007-10-17,11723.82
2007-10-18,11262.77
2007-10-19,10770.34
2007-10-22,10829.32
2007-10-23,11574.82
2007-10-24,11682.96
2007-10-25,11745.86
2007-10-26,12135.76
2007-10-29,12282.75
2007-10-30,12509.61
2007-10-31,12578.53
2007-11-01,12370.49
2007-11-02,12524.62
2007-11-05,12528.56
2007-11-06,12369.49
2007-11-07,12328.15
2007-11-08,12362.97
2007-11-09,12312.75
2007-11-12,12178.72
2007-11-13,12476.93
2007-11-14,12823.53
2007-11-15,13018.17
2007-11-16,13155.37
2007-11-19,13709.8
2007-11-20,13479.6
2007-11-21,12766.59
2007-11-22,12799.66
2007-11-23,12940.15
2007-11-26,13125.97
2007-11-27,13240.61
2007-11-28,13163.49
2007-11-29,13050.14
2007-11-30,13510.43
2007-12-03,13867.26
2007-12-04,13993.79
2007-12-05,14200.84
2007-12-06,14087.1
2007-12-07,14117.12
2007-12-10,14185.81
2007-12-11,14252.41
2007-12-12,14406.64
2007-12-13,14463.23
2007-12-14,14524.23
2007-12-17,13828.7
2007-12-18,13804.37
2007-12-19,13791.82
2007-12-20,13766.94
2007-12-24,14086.83
2007-12-26,14465.05
2007-12-27,14279.37
2007-12-28,14614.03
2007-12-31,14759.18
2008-01-01,14937.12
2008-01-02,15259.65
2008-01-03,15341.5
2008-01-04,15446.11
2008-01-07,15388.13
2008-01-08,15066.1
2008-01-09,15200.05
2008-01-10,14645.2
2008-01-11,14733.12
2008-01-14,15115.66
2008-01-15,14819.86
2008-01-16,14546.79
2008-01-17,14479.1
2008-01-18,13587.35
2008-01-21,11915.07
2008-01-22,11116.87
2008-01-23,12078
2008-01-24,11676.03
2008-01-25,12641.82
2008-01-28,12633.84
2008-01-29,12484.24
2008-01-30,12097.87
2008-01-31,11973.66
2008-02-01,12079.25
2008-02-04,12452.22
2008-02-05,12514.33
2008-02-06,12225.53
2008-02-07,11782.33
2008-02-08,11513.38
2008-02-11,10894.11
2008-02-12,10847.72
2008-02-13,10890.82
2008-02-14,11524.06
2008-02-15,11741.89
2008-02-18,11773.86
2008-02-19,11799.02
2008-02-20,11459.62
2008-02-21,11503.82
2008-02-22,11306.5
2008-02-25,11374.06
2008-02-26,11562.7
2008-02-27,11585.58
2008-02-28,11423.96
2008-02-29,11398.04
2008-03-03,10721.71
2008-03-04,10364.31
2008-03-05,10248.34
2008-03-07,9750.34
2008-03-10,9748.76
2008-03-11,10190.14
2008-03-12,10157.27
2008-03-13,9464.42
2008-03-14,9712.6
2008-03-17,8964.34
2008-03-18,8841.17
2008-03-19,8791.47
2008-03-24,8682.57
2008-03-25,9411.23
2008-03-26,9505.64
2008-03-27,9440.58
2008-03-28,9817.27
2008-03-31,9437.14
2008-04-01,9341.23
2008-04-02,9430.33
2008-04-03,9425.05
2008-04-04,9200.67
2008-04-07,9447.43
2008-04-08,9440.94
2008-04-09,9602.93
2008-04-10,9543.86
2008-04-11,9587.32
2008-04-15,9763.25
2008-04-16,9872.79
2008-04-17,10148.02
2008-04-21,10384.07
2008-04-22,10606.24
2008-04-23,10530.9
2008-04-24,10461.87
2008-04-25,10612.65
2008-04-28,10651.46
2008-04-29,10868.78
2008-04-30,10857.92
2008-05-02,11086.27
2008-05-05,11174.78
2008-05-06,10963.16
2008-05-07,10847.98
2008-05-08,10616.62
2008-05-09,10257.02
2008-05-12,10248.51
2008-05-13,10260.92
2008-05-14,10362.73
2008-05-15,10552.57
2008-05-16,10676.14
2008-05-20,10525.51
2008-05-21,10534.5
2008-05-22,10312.9
2008-05-23,10118.54
2008-05-26,9767.67
2008-05-27,9610.86
2008-05-28,9807.97
2008-05-29,9728.5
2008-05-30,9741.66
2008-06-02,9407.8
2008-06-03,9358.16
2008-06-04,9000.65
2008-06-05,9183.07
2008-06-06,9062.45
2008-06-09,8718.12
2008-06-10,8569.31
2008-06-11,8748.63
2008-06-12,8796.95
2008-06-13,8787.57
2008-06-16,8881.75
2008-06-17,9206.58
2008-06-18,9032.06
2008-06-19,8802.73
2008-06-20,8440.65
2008-06-23,8074.3
2008-06-24,7958.37
2008-06-25,8066.58
2008-06-26,8032.02
2008-06-27,7707.18
2008-06-30,7404.31
2008-07-01,7028.44
2008-07-02,7455.71
2008-07-03,7111.45
2008-07-04,7392.68
2008-07-07,7561.2
2008-07-08,7574.14
2008-07-09,7965.1
2008-07-10,7959.74
2008-07-11,7670.02
2008-07-14,7595.89
2008-07-15,7282.17
2008-07-16,7161.87
2008-07-17,7399.14
2008-07-18,7625.46
2008-07-21,7671.92
2008-07-22,7927.48
2008-07-23,8542.19
2008-07-24,8486.2
2008-07-25,8328.97
2008-07-28,8375.98
2008-07-29,7930.23
2008-07-30,8257.47
2008-07-31,8272.74
2008-08-01,8546.28
2008-08-04,8654.62
2008-08-05,8963.36
2008-08-06,8849.45
2008-08-07,8876.47
2008-08-08,8903.13
2008-08-11,9129.58
2008-08-12,8961.92
2008-08-13,8874.42
2008-08-14,8556.92
2008-08-18,8446.71
2008-08-19,8385.15
2008-08-20,8470.45
2008-08-21,8227.4
2008-08-22,8301.67
2008-08-25,8338.85
2008-08-26,8363.15
2008-08-27,8282.68
2008-08-28,8212.43
2008-08-29,8518.6
2008-09-01,8484.86
2008-09-02,8797.51
2008-09-04,8738.72
2008-09-05,8477.28
2008-09-08,8637.23
2008-09-09,8555.3
2008-09-10,8466.31
2008-09-11,8360.88
2008-09-12,8169.31
2008-09-15,7776.64
2008-09-16,7772.9
2008-09-17,7544.6
2008-09-18,7530.71
2008-09-19,7870.39
2008-09-22,7817.35
2008-09-23,7615.06
2008-09-24,7669.49
2008-09-25,7602.26
2008-09-26,7358.33
2008-09-29,7026.79
2008-09-30,7215.55
2008-10-01,7290.27
2008-10-03,7029.59
2008-10-06,6583.67
2008-10-07,6489.14
2008-10-08,6167.52
2008-10-10,5630.2
2008-10-13,5991
2008-10-14,6114.39
2008-10-15,5792.41
2008-10-16,5773.56
2008-10-17,5576.53
2008-10-20,5623.58
2008-10-21,5846.06
2008-10-22,5635.36
2008-10-23,5435.76
2008-10-24,4900.76
2008-10-27,4631.54
2008-10-28,4923.5
2008-10-29,4860.45
2008-10-31,5126.25
2008-11-03,5385.28
2008-11-04,5682.46
2008-11-05,5537.18
2008-11-06,5394.78
2008-11-07,5501.39
2008-11-10,5765.56
2008-11-11,5480.47
2008-11-12,5338.45
2008-11-14,5234.33
2008-11-17,5054.65
2008-11-18,4898.58
2008-11-19,4745.08
2008-11-20,4566.34
2008-11-21,4589.28
2008-11-24,4555.38
2008-11-25,4517.95
2008-11-26,4576.02
2008-11-28,4597.68
2008-12-01,4549.25
2008-12-02,4556.68
2008-12-03,4667.57
2008-12-04,4896.83
2008-12-05,4821.28
2008-12-08,4857.19
2008-12-10,5021.06
2008-12-11,5123.01
2008-12-12,5165.11
2008-12-15,5257.86
2008-12-16,5382.77
2008-12-17,5201.99
2008-12-18,5405.56
2008-12-19,5499.73
2008-12-22,5468.2
2008-12-23,5261.63
2008-12-24,5261.73
2008-12-26,5167.77
2008-12-29,5319.21
2008-12-30,5445.84
2008-12-31,5443.11
2009-01-01,5579.79
2009-01-02,5698.85
2009-01-05,5888.44
2009-01-06,5907.97
2009-01-07,5426.82
2009-01-09,5267.56
2009-01-12,5171.43
2009-01-13,5074.75
2009-01-14,5251.15
2009-01-15,5086.04
2009-01-16,5150.62
2009-01-19,5170.52
2009-01-20,5122.16
2009-01-21,4999.87
2009-01-22,4946.42
2009-01-23,4767.13
2009-01-27,4841.66
2009-01-28,4959.84
2009-01-29,4952.39
2009-01-30,5055.57
2009-02-02,4908.82
2009-02-03,4855.02
2009-02-04,4866.08
2009-02-05,4839.96
2009-02-06,4946.87
2009-02-09,5091.25
2009-02-10,5117.95
2009-02-11,5105.07
2009-02-12,5059.54
2009-02-13,5150.42
2009-02-16,4981.65
2009-02-17,4844
2009-02-18,4824.85
2009-02-19,4849.02
2009-02-20,4762.41
2009-02-24,4690.26
2009-02-25,4739.99
2009-02-26,4741.8
2009-02-27,4765.67
2009-03-02,4609.27
2009-03-03,4536.2
2009-03-04,4533.49
2009-03-05,4405.09
2009-03-06,4416.37
2009-03-09,4304.2
2009-03-12,4361.06
2009-03-13,4556.08
2009-03-16,4695.87
2009-03-17,4673.48
2009-03-18,4762.36
2009-03-19,4793.37
2009-03-20,4756.56
2009-03-23,4944.3
2009-03-24,4896.76
2009-03-25,5020.38
2009-03-26,5128.14
2009-03-27,5260.79
2009-03-30,5089.28
2009-03-31,5195.93
2009-04-01,5257.9
2009-04-02,5486.76
2009-04-06,5656.29
2009-04-08,5751.22
2009-04-09,5866.72
2009-04-13,6029.81
2009-04-15,6287.19
2009-04-16,6005.39
2009-04-17,6132.41
2009-04-20,6263.52
2009-04-21,6212.54
2009-04-22,6161.56
2009-04-23,6317.48
2009-04-24,6455.27
2009-04-27,6400.9
2009-04-28,6153.53
2009-04-29,6329.9
2009-05-04,6601.89
2009-05-05,6720.71
2009-05-06,6565.64
2009-05-07,6707.02
2009-05-08,6624.2
2009-05-11,6555.04
2009-05-12,6711.87
2009-05-13,6710.32
2009-05-14,6789.36
2009-05-15,6882.61
2009-05-18,7903.07
2009-05-19,8178.62
2009-05-20,8483.9
2009-05-21,8449.96
2009-05-22,8540.91
2009-05-25,8719.58
2009-05-26,8451.4
2009-05-27,8803.51
2009-05-28,8804.17
2009-05-29,8962.27
2009-06-01,9228.29
2009-06-02,9168.63
2009-06-03,9291.6
2009-06-04,9469.36
2009-06-05,9473.56
2009-06-08,8973.3
2009-06-09,9386.2
2009-06-10,9607.01
2009-06-11,9616.37
2009-06-12,9512.88
2009-06-15,9458.96
2009-06-16,9676.79
2009-06-17,9244.77
2009-06-18,9051.91
2009-06-19,9213.86
2009-06-22,9133.24
2009-06-23,9137.03
2009-06-24,9361.75
2009-06-25,9355.98
2009-06-26,9577.82
2009-06-29,9726.26
2009-06-30,9367.99
2009-07-01,9431.15
2009-07-02,9429.52
2009-07-03,9616.26
2009-07-06,9042.53
2009-07-07,9141.75
2009-07-08,8859.7
2009-07-09,8907.95
2009-07-10,8684.81
2009-07-13,8480.22
2009-07-14,8936.15
2009-07-15,9290.15
2009-07-16,9242.79
2009-07-17,9477.82
2009-07-20,9791.63
2009-07-21,9778.12
2009-07-22,9600.61
2009-07-23,9787.09
2009-07-24,9920.6
2009-07-27,10011.66
2009-07-28,10095.84
2009-07-29,9938.03
2009-07-30,10082.64
2009-07-31,10223.26
2009-08-03,10431.62
2009-08-04,10373.83
2009-08-05,10451.58
2009-08-06,10169.64
2009-08-07,9921.69
2009-08-10,9801.99
2009-08-11,9874.63
2009-08-12,9864.49
2009-08-13,10241.21
2009-08-14,10180.98
2009-08-17,9757.54
2009-08-18,9982.69
2009-08-19,9784.82
2009-08-20,9866.43
2009-08-21,9945.05
2009-08-24,10157.4
2009-08-25,10165.21
2009-08-26,10261.05
2009-08-27,10230.57
2009-08-28,10321.91
2009-08-31,10311.25
2009-09-01,10185.84
2009-09-02,10117.36
2009-09-03,10146.12
2009-09-04,10267.1
2009-09-07,10533.18
2009-09-08,10493.84
2009-09-09,10511.9
2009-09-10,10507.7
2009-09-11,10443.98
2009-09-14,10525.89
2009-09-15,10804.44
2009-09-16,10928.54
2009-09-17,10975.37
2009-09-18,11095.37
2009-09-22,11141.62
2009-09-23,11014.38
2009-09-24,11068.54
2009-09-25,11125.95
2009-09-29,11181.08
2009-09-30,11306.8
2009-10-01,11343.56
2009-10-05,11116.45
2009-10-06,11193.62
2009-10-07,11304.82
2009-10-08,11390.71
2009-10-09,11344.35
2009-10-12,11566.16
2009-10-14,11812.7
2009-10-15,11942.57
2009-10-16,12069
2009-10-17,12083.75
2009-10-20,12068.8
2009-10-21,11859.69
2009-10-22,11669.69
2009-10-23,11764.97
2009-10-26,11647.25
2009-10-27,11268.54
2009-10-28,11276.42
2009-10-29,11043.38
2009-10-30,11069.43
2009-11-03,10746.54
2009-11-04,11100.41
2009-11-05,11345.34
2009-11-06,11541.12
2009-11-09,11846.1
2009-11-10,11815.2
2009-11-11,12069.23
2009-11-12,11843.74
2009-11-13,11937.29
2009-11-16,12074.69
2009-11-17,12101.75
2009-11-18,12100.12
2009-11-19,11915.41
2009-11-20,11987.98
2009-11-23,12016.61
2009-11-24,12073.1
2009-11-25,12071.12
2009-11-26,11940.87
2009-11-27,11791.96
2009-11-30,12000.64
2009-12-01,12253.34
2009-12-02,12320.1
2009-12-03,12410.28
2009-12-04,12411.47
2009-12-07,12259.36
2009-12-08,12480.86
2009-12-09,12355.51
2009-12-10,12408.9
2009-12-11,12352.55
2009-12-14,12324.37
2009-12-15,12122.68
2009-12-16,12161.9
2009-12-17,12253.33
2009-12-18,12169.65
2009-12-21,12120.48
2009-12-22,12239.09
2009-12-23,12426.24
2009-12-24,12517.75
2009-12-29,12482.18
2009-12-30,12514.63
2009-12-31,12547.61
2010-01-04,12699.08
2010-01-05,12891.37
2010-01-06,13001.01
2010-01-07,12894.56
2010-01-08,12883.32
2010-01-11,12983.16
2010-01-12,12849.79
2010-01-13,12919.32
2010-01-14,13036.3
2010-01-15,13003.59
2010-01-18,13065.48
2010-01-19,12942.16
2010-01-20,12933.43
2010-01-21,12610.71
2010-01-22,12509.01
2010-01-25,12287.96
2010-01-27,11845.45
2010-01-28,11971.12
2010-01-29,12067.83
2010-02-01,12269.47
2010-02-02,12137.03
2010-02-03,12394.6
2010-02-04,12161.46
2010-02-05,11882.09
2010-02-06,12043.08
2010-02-08,12056.12
2010-02-09,12102.88
2010-02-10,12077.75
2010-02-11,12165.48
2010-02-15,12122.13
2010-02-16,12215.93
2010-02-17,12344.28
2010-02-18,12247.37
2010-02-19,12108.61
2010-02-22,12028.52
2010-02-23,12004.02
2010-02-24,12014.09
2010-02-25,11992.07
2010-02-26,12211.6
2010-03-02,12460.23
2010-03-03,12696.41
2010-03-04,12824
2010-03-05,12895.04
2010-03-08,12941.06
2010-03-09,12815.16
2010-03-10,12763.05
2010-03-11,12706.24
2010-03-12,12710.59
2010-03-15,12634.77
2010-03-16,12709.79
2010-03-17,12751.16
2010-03-18,12773.92
2010-03-19,12829.31
2010-03-22,12714.55
2010-03-23,12760.23
2010-03-25,12788.64
2010-03-26,12931.46
2010-03-29,12982.41
2010-03-30,13010.66
2010-03-31,13031.01
2010-04-01,13098.26
2010-04-05,13302.59
2010-04-06,13329.29
2010-04-07,13375.28
2010-04-08,13322.09
2010-04-09,13335.22
2010-04-12,13242.71
2010-04-13,13243.1
2010-04-15,13186.96
2010-04-16,13139.48
2010-04-19,12996.33
2010-04-20,13142.4
2010-04-21,13246.05
2010-04-22,13276.21
2010-04-23,13290.05
2010-04-26,13323.84
2010-04-27,13276.68
2010-04-28,13127.23
2010-04-29,13209.52
2010-04-30,13407.13
2010-05-03,13382.68
2010-05-04,13135.81
2010-05-05,13278.64
2010-05-06,13205.67
2010-05-07,12868.97
2010-05-10,13179.99
2010-05-11,13035.85
2010-05-12,13178.16
2010-05-13,13354.31
2010-05-14,13181.1
2010-05-17,13189.34
2010-05-18,13165.72
2010-05-19,12825
2010-05-20,12853.24
2010-05-21,12711.51
2010-05-24,12700.12
2010-05-25,12316.05
2010-05-26,12530.57
2010-05-27,12657.08
2010-05-28,12925.19
2010-05-31,13095.1
2010-06-01,12865.14
2010-06-02,12983.63
2010-06-03,13189.54
2010-06-04,13220.7
2010-06-07,13024.44
2010-06-08,12931.52
2010-06-09,13059.95
2010-06-10,13230.83
2010-06-11,13211.28
2010-06-14,13287.36
2010-06-15,13358.77
2010-06-16,13402.14
2010-06-17,13429.35
2010-06-18,13353.11
2010-06-21,13573.1
2010-06-22,13497.01
2010-06-23,13573.06
2010-06-24,13612.36
2010-06-25,13563.52
2010-06-28,13752.16
2010-06-29,13657.32
2010-06-30,13720.92
2010-07-01,13679.6
2010-07-02,13652.47
2010-07-05,13643.62
2010-07-06,13736.04
2010-07-07,13685.2
2010-07-08,13805.75
2010-07-09,13864.6
2010-07-12,13898.46
2010-07-13,13961.59
2010-07-14,13943.5
2010-07-15,13948.59
2010-07-16,14037.26
2010-07-19,14102.45
2010-07-20,14044.18
2010-07-21,14116.64
2010-07-22,14164.12
2010-07-23,14093.58
2010-07-26,14030.76
2010-07-27,14058.54
2010-07-28,14099.99
2010-07-29,14129.28
2010-07-30,14078.17
2010-08-02,14241.9
2010-08-03,14302.83
2010-08-04,14290.08
2010-08-05,14266.5
2010-08-06,14230.59
2010-08-09,14393.98
2010-08-10,14352.5
2010-08-11,14235.76
2010-08-12,14319.19
2010-08-13,14470.53
2010-08-16,14438.09
2010-08-17,14492.4
2010-08-18,14617.75
2010-08-19,14751.3
2010-08-20,14743.3
2010-08-23,14791.12
2010-08-24,14690.72
2010-08-25,14528.61
2010-08-26,14550.85
2010-08-27,14404.22
2010-08-30,14408.06
2010-08-31,14370.36
2010-09-01,14596.47
2010-09-02,14667.4
2010-09-03,14725.41
2010-09-06,14924.11
2010-09-07,14914.67
2010-09-08,14912.08
2010-09-09,14992.05
2010-09-13,15253.98
2010-09-14,15222.3
2010-09-15,15290.73
2010-09-16,15118.73
2010-09-17,15344.34
2010-09-20,15483.17
2010-09-21,15419.84
2010-09-22,15376.98
2010-09-23,15354
2010-09-24,15476.85
2010-09-27,15518.88
2010-09-28,15542.87
2010-09-29,15497
2010-09-30,15347.54
2010-10-01,15665.91
2010-10-04,15849.6
2010-10-05,15899.81
2010-10-06,16081.73
2010-10-07,16006.87
2010-10-08,15934.28
2010-10-11,16109.38
2010-10-12,15940.53
2010-10-13,16097.89
2010-10-14,16076.8
2010-10-15,15796.8
2010-10-18,15799.38
2010-10-19,15782.96
2010-10-20,15764.28
2010-10-21,16057.61
2010-10-22,16077.28
2010-10-25,16060.59
2010-10-26,16037.29
2010-10-27,15985.8
2010-10-28,15900.3
2010-10-29,15893.9
2010-11-01,16110.86
2010-11-02,16232.93
2010-11-03,16287.56
2010-11-04,16414.16
2010-11-05,16471.93
2010-11-08,16439.74
2010-11-09,16535.68
2010-11-10,16498.38
2010-11-11,16245.72
2010-11-12,15878.22
2010-11-15,15974.97
2010-11-16,15686.32
2010-11-18,15744.71
2010-11-19,15457.73
2010-11-22,15700.51
2010-11-23,15545.84
2010-11-24,15255.23
2010-11-25,14796.96
2010-11-26,14451.72
2010-11-29,14708.89
2010-11-30,15051.89
2010-12-01,15416.06
2010-12-02,15472.87
2010-12-03,15248.7
2010-12-06,15132.63
2010-12-07,14941.47
2010-12-08,14674.54
2010-12-09,14175.9
2010-12-10,14349.61
2010-12-13,14599.76
2010-12-14,14813.11
2010-12-15,14590.47
2010-12-16,14629.31
2010-12-20,14600.37
2010-12-21,14755.98
2010-12-22,14753.29
2010-12-23,14657.45
2010-12-24,14621.3
2010-12-27,14549.44
2010-12-28,14535.05
2010-12-29,14659.74
2010-12-30,14748.88
2010-12-31,14922.88
2011-01-03,14958.23
2011-01-04,14890.02
2011-01-05,14717.28
2011-01-06,14486.1
2011-01-07,14203.08
2011-01-10,13823.83
2011-01-11,13812.4
2011-01-12,14031.52
2011-01-13,13982.1
2011-01-14,13778.41
2011-01-17,13675.41
2011-01-18,13731.52
2011-01-19,13817.79
2011-01-20,13849.67
2011-01-21,13913.76
2011-01-24,14012.5
2011-01-25,13889.42
2011-01-27,13568.09
2011-01-28,13245.41
2011-01-31,13319.66
2011-02-01,13101.69
2011-02-02,13107.85
2011-02-03,13265.88
2011-02-04,13091.99
2011-02-07,13043.5
2011-02-08,12756.07
2011-02-09,12400.85
2011-02-10,12448.73
2011-02-11,12707.35
2011-02-14,13188.75
2011-02-15,13263.06
2011-02-16,13277.97
2011-02-17,13439.01
2011-02-18,13197.72
2011-02-21,13287
2011-02-22,13147.68
2011-02-23,13052.24
2011-02-24,12626.77
2011-02-25,12709.56
2011-02-28,12760.2
2011-03-01,13192.94
2011-03-03,13192.2
2011-03-04,13197.83
2011-03-07,13049.29
2011-03-08,13163.68
2011-03-09,13228.76
2011-03-10,13177.34
2011-03-11,13058.46
2011-03-14,13161.93
2011-03-15,12947.02
2011-03-16,13121.72
2011-03-17,13095.18
2011-03-18,12971.08
2011-03-21,12923.67
2011-03-22,13023.35
2011-03-23,13117.03
2011-03-24,13205.22
2011-03-25,13370
2011-03-28,13473.94
2011-03-29,13540.13
2011-03-30,13775.36
2011-03-31,13783.59
2011-04-01,13883.06
2011-04-04,14047.63
2011-04-05,14205.47
2011-04-06,14221.67
2011-04-07,14315.12
2011-04-08,14107.17
2011-04-11,13976.62
2011-04-13,14197.95
2011-04-15,14182.79
2011-04-18,14022.74
2011-04-19,14038.16
2011-04-20,14178.5
2011-04-21,14093.13
2011-04-25,14140.54
2011-04-26,14125.04
2011-04-27,14173.39
2011-04-28,14079.06
2011-04-29,13902.32
2011-05-02,13725.12
2011-05-03,13428.81
2011-05-04,13323.06
2011-05-05,13167.98
2011-05-06,13435.27
2011-05-09,13517.39
2011-05-10,13501.89
2011-05-11,13582.31
2011-05-12,13520.67
2011-05-13,13669.52
2011-05-16,13620.93
2011-05-17,13579.42
2011-05-18,13428.29
2011-05-19,13372.19
2011-05-20,13444.34
2011-05-23,13306.24
2011-05-24,13420.11
2011-05-25,13415.44
2011-05-26,13464.36
2011-05-27,13625.15
2011-05-30,13737.72
2011-05-31,13985.75
2011-06-01,14049.38
2011-06-02,13909.39
2011-06-03,13819.54
2011-06-06,13810.82
2011-06-07,13911.4
2011-06-08,13895.9
2011-06-09,13863.93
2011-06-10,13788.57
2011-06-13,13806.5
2011-06-14,13861.08
2011-06-15,13737.17
2011-06-16,13621.36
2011-06-17,13529.8
2011-06-20,13288.26
2011-06-21,13252.86
2011-06-22,13159.54
2011-06-23,13191.73
2011-06-24,13470.61
2011-06-27,13717.15
2011-06-28,13693.64
2011-06-29,13726.11
2011-06-30,13771.07
2011-07-01,13840.75
2011-07-04,14001.07
2011-07-05,13977.05
2011-07-06,14005.09
2011-07-07,14166.94
2011-07-08,13937.78
2011-07-11,13846.79
2011-07-12,13699.73
2011-07-13,13850.73
2011-07-14,13986.66
2011-07-15,13986.31
2011-07-18,14018.4
2011-07-19,14020.47
2011-07-20,13822.14
2011-07-21,13683.37
2011-07-22,13854.91
2011-07-25,13928.47
2011-07-26,13793.51
2011-07-27,13799.58
2011-07-28,13669.69
2011-07-29,13414.52
2011-08-01,13381.26
2011-08-02,13274.31
2011-08-03,13206.58
2011-08-04,13158.44
2011-08-05,12964.77
2011-08-08,12808.95
2011-08-09,12641.86
2011-08-10,12896.11
2011-08-11,12831.91
2011-08-12,12720.1
2011-08-16,12583.5
2011-08-17,12494.53
2011-08-18,12225.32
2011-08-19,12130.92
2011-08-22,12254.26
2011-08-23,12337.3
2011-08-24,12226.65
2011-08-25,12075.95
2011-08-26,11808.27
2011-08-29,12145.68
2011-08-30,12296.26
2011-09-02,12453.43
2011-09-05,12497.53
2011-09-06,12502.56
2011-09-07,12725.29
2011-09-08,12738.28
2011-09-09,12569.22
2011-09-12,12261.22
2011-09-13,12242.13
2011-09-14,12319.94
2011-09-15,12509.08
2011-09-16,12533.24
2011-09-19,12466.55
2011-09-20,12593.85
2011-09-21,12711.32
2011-09-22,12286.68
2011-09-23,12199.55
2011-09-26,12017.59
2011-09-27,12248.34
2011-09-28,12186.3
2011-09-29,12224.68
2011-09-30,12108.59
2011-10-03,11851.73
2011-10-04,11631.59
2011-10-05,11553.48
2011-10-07,11734.7
2011-10-10,11873.23
2011-10-11,11961.66
2011-10-12,12166.53
2011-10-13,12196.72
2011-10-14,12198.35
2011-10-17,12209.15
2011-10-18,12057.41
2011-10-19,12167.79
2011-10-20,12059.6
2011-10-21,11936.59
2011-10-24,11910.22
2011-10-25,11959.64
2011-10-26,12045.28
2011-10-28,12327.64
2011-10-31,12388.47
2011-11-01,12322.58
2011-11-02,12336.45
2011-11-03,12426.71
2011-11-04,12553.06
2011-11-08,12503.09
2011-11-09,12327.53
2011-11-11,12179.69
2011-11-14,12088.56
2011-11-15,11721.86
2011-11-16,11663.5
2011-11-17,11485.99
2011-11-18,11430.21
2011-11-21,11208.42
2011-11-22,11232.31
2011-11-23,11006.83
2011-11-24,11171.39
2011-11-25,11202.92
2011-11-28,11425.52
2011-11-29,11274.34
2011-11-30,11211.47
2011-12-01,11314.76
2011-12-02,11608.62
2011-12-05,11630.37
2011-12-07,11611.45
2011-12-08,11412.98
2011-12-09,11283.53
2011-12-12,11045.14
2011-12-13,11024.21
2011-12-14,10933.49
2011-12-15,10917.14
2011-12-16,10708.96
2011-12-19,10483.66
2011-12-20,10234.03
2011-12-21,10419.78
2011-12-22,10538.31
2011-12-23,10445.69
2011-12-26,10513.08
2011-12-27,10422.64
2011-12-28,10320.97
2011-12-29,10281.74
2011-12-30,10279.96
2012-01-02,10254.05
2012-01-03,10565.48
2012-01-04,10595.88
2012-01-05,10618.88
2012-01-06,10560.49
2012-01-07,10601.16
2012-01-09,10642.38
2012-01-10,10915.36
2012-01-11,11038
2012-01-12,11140.38
2012-01-13,11227.88
2012-01-16,11273.16
2012-01-17,11425.99
2012-01-18,11339.93
2012-01-19,11525.45
2012-01-20,11613.83
2012-01-23,11605.63
2012-01-24,11855.89
2012-01-25,12030.89
2012-01-27,12105.05
2012-01-30,11839.8
2012-01-31,12112.35
2012-02-01,12244.18
2012-02-02,12338.94
2012-02-03,12388.96
2012-02-06,12636.76
2012-02-07,12460.34
2012-02-08,12624.3
2012-02-09,12761.71
2012-02-10,12794.14
2012-02-13,12818.16
2012-02-14,12907.17
2012-02-15,13207.82
2012-02-16,13326.87
2012-02-17,13378.98
2012-02-21,13449.19
2012-02-22,12884.29
2012-02-23,12866.53
2012-02-24,12768.4
2012-02-27,12401.91
2012-02-28,12844.51
2012-02-29,12899.23
2012-03-01,12810.27
2012-03-02,12821.49
2012-03-03,12826.75
2012-03-05,12646.57
2012-03-06,12555.21
2012-03-07,12483.45
2012-03-09,12809.18
2012-03-12,12940.17
2012-03-13,13053.03
2012-03-14,13182.93
